player,player_id,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,YOP,Match
Leonard Davis,774,17,0.11198744573756592,0.9097396577118584,-0.8133282424821399,1.6401343637111605,0.9482044718055351,1.7435129784317611,0.08780954663371016,0.6399227943842309,1.162628625590559,0.09357032427038955,0.09313644704662327,0.3605341798720905,1.1768617908493118,0.5878056455911868,0.6079565264273394,1.1900402244327761,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.1898132835583553,1.1384232351082593,1.1380316974864877,2.0279039727538604,-0.19343077026910319,1.2255928922362869,-0.22803383178470554,2007,0
Jacob Bell,1859,17,0.11198744573756592,-0.568670230969411,1.568016786697991,1.117256462011007,0.371300789298208,1.1255556319223352,2.8977150389124353,0.8607293587156645,0.9578764428894387,0.09357032427038955,0.09313644704662327,0.04080843256075884,0.43417716543867113,1.2396065555711118,-0.43278657067608917,1.1852372376212217,-0.20828456930427738,2.004985650051365,-0.15327599320930452,1.185009768229462,0.8861326869626994,0.8856886931354945,-0.6938436082055978,-0.19343077026910319,1.5931201688674923,-0.22803383178470554,2007,1
Davin Joseph,2968,17,0.11198744573756592,2.388149546393128,1.4597738308261667,0.37858768024412565,-0.3037992646997287,0.8300108140265234,1.141524106238232,2.1855687447042658,1.1083066179351597,0.09357032427038955,0.09313644704662327,-0.3702675282680906,1.548204103554632,2.054357693046018,1.1283280749790536,1.1828357442154445,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.1826080105650154,1.0990028369605156,1.098603103056645,2.0176718389908546,-0.19343077026910319,1.26708790733981,-0.22803383178470554,2007,1
Jason Brown,2341,16,0.11198744573756592,-0.568670230969411,-1.4627859777130847,1.0259603204443142,1.653990891894287,0.43595105683210805,0.08780954663371016,-0.02249689861006967,1.1709858575375436,0.09357032427038955,0.09313644704662327,0.45188439338961484,1.1768617908493118,0.2619051906012243,1.648699623530768,1.1756312639981128,-0.20828456930427738,1.9973793257991554,-0.15327599320930452,1.1754027375716756,1.1384232351082593,1.1380316974864877,-0.6938436082055978,-0.19343077026910319,1.190025736433267,-0.22803383178470554,2007,0
Jason Fabini,388,16,0.11198744573756592,-0.568670230969411,1.6762597425698151,0.6192775080108618,0.8684199199694155,0.17622985322669688,1.4927622927730726,0.30871294788708065,1.079056306120714,0.09357032427038955,0.09313644704662327,0.31485907311333167,0.06283485273335088,0.6692807593386774,0.6079565264273394,1.1708282771865584,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.1705992222427821,1.0438142795536745,1.0434030708548652,2.007439705227849,-0.19343077026910319,1.3204386410443398,-0.22803383178470554,2007,0
Roberto Garza,856,16,0.11198744573756592,-0.568670230969411,-1.1380571100976122,0.8101694403775851,1.021851750423492,0.8120990068813224,1.8440004793079132,0.7503260765499477,1.2085934012989736,0.09357032427038955,0.09313644704662327,0.4062092866308559,0.43417716543867113,0.8322309868336586,-0.9531581192278035,1.1636237969692267,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.1633939492494423,1.185727712885552,1.185346010802299,1.9997656049055952,-0.19343077026910319,1.0892521283247107,-0.22803383178470554,2007,0
Alan Faneca,346,17,0.11198744573756592,-0.568670230969411,0.9185590514670462,1.5322389236777947,0.8254590074422739,1.537527196261953,-0.6146668264359711,0.9711326408813812,0.9035544352340396,0.09357032427038955,0.09313644704662327,0.13215864607828312,0.06283485273335088,0.750755873086168,1.1283280749790536,1.1612223035634495,-0.20828456930427738,1.9821666772947366,-0.15327599320930452,1.1609921915849957,0.8664224878888275,0.8659743959205731,-0.6938436082055978,-0.19343077026910319,1.5634808723649758,-0.22803383178470554,2007,0
Reggie Wells,1482,16,0.11198744573756592,-0.568670230969411,-1.679271889456733,-0.011495833722655058,0.8009099145696222,-0.2088740003951187,2.8977150389124353,0.30871294788708065,1.2336650971399272,0.09357032427038955,0.09313644704662327,0.3605341798720905,1.1768617908493118,0.8322309868336586,-0.43278657067608917,1.1612223035634495,-0.20828456930427738,1.878213579181207,-0.15327599320930452,1.1609921915849957,1.2172640314037468,1.216888886346173,-0.6938436082055978,0.6972146252922677,1.035901394620181,-0.22803383178470554,2007,0
Cooper Carlisle,658,16,0.11198744573756592,-0.568670230969411,0.7020731397233979,0.9346641788776214,0.7947726413514586,0.5971573211389144,-0.6146668264359711,1.8543588982071153,0.8116248838172101,0.09357032427038955,0.09313644704662327,-0.004866674198000046,-0.3085074599719694,1.158131441823621,-0.43278657067608917,1.1588208101576722,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.158590433920549,0.8427702490001813,0.8423172392626674,1.9946495380240923,-0.19343077026910319,1.5931201688674923,-0.22803383178470554,2007,0
Robert Gallery,1723,16,0.11198744573756592,2.388149546393128,0.7020731397233979,1.1421554097110151,1.0709499361687964,1.4658799676811503,0.08780954663371016,0.5295195122185141,0.7907318039497488,0.09357032427038955,0.09313644704662327,0.4975595001483737,5.261627230607834,0.2619051906012243,-0.9531581192278035,1.1372073695056775,-0.20828456930427738,1.956812263120705,-0.15327599320930452,1.136974614940529,0.8230600499263094,0.8226029420477461,-0.6938436082055978,-0.19343077026910319,1.569408731665479,-0.22803383178470554,2007,0
Andrew Whitworth,3000,16,0.11198744573756592,-0.568670230969411,-1.0298141542257881,2.005318929977933,1.6785399847669396,1.8330720141577648,-0.26342863990113047,0.30871294788708065,1.1083066179351597,0.09357032427038955,0.09313644704662327,0.6802599271834222,1.548204103554632,0.09895496310624306,-0.43278657067608917,1.1372073695056775,-0.20828456930427738,1.399015151292009,6.003891752362954,1.136974614940529,1.0871767175161924,1.0867745247276923,-0.6938436082055978,-0.19343077026910319,1.172242158531757,-0.22803383178470554,2007,0
Brian Waters,575,16,0.11198744573756592,0.9097396577118584,-0.05562755137937099,1.4990403267444525,1.6417163454579615,0.8120990068813224,0.4390477331685508,-0.13290018077578644,1.2545581770073884,0.09357032427038955,0.09313644704662327,0.6345848204246634,-0.3085074599719694,0.09895496310624306,0.6079565264273394,1.1300028892883458,-0.20828456930427738,1.9492059388684955,-0.15327599320930452,1.1297693419471893,1.2369742304776188,1.2366031835610944,-0.6938436082055978,-0.19343077026910319,0.9291999272111212,-0.22803383178470554,2007,0
Eric Steinbach,1349,16,0.11198744573756592,0.9097396577118584,-0.9215711983539641,0.669075403410877,0.8868317396239045,0.5255100925581118,-0.26342863990113047,0.9711326408813812,1.028912914438807,0.09357032427038955,0.09313644704662327,0.08648353931952422,0.43417716543867113,0.9137061005811492,1.648699623530768,1.1251999024767914,-0.20828456930427738,1.9441350560336892,-0.15327599320930452,1.124965826618296,1.0398722397389,1.039460211411881,-0.6938436082055978,-0.19343077026910319,1.2137371736352802,-0.22803383178470554,2007,1
Bobbie Williams,628,16,0.11198744573756592,0.9097396577118584,-1.0298141542257881,1.6982319083445099,1.1200481219141014,1.6987334605687594,1.4927622927730726,-0.02249689861006967,1.0999493859881753,0.09357032427038955,0.09313644704662327,0.45188439338961484,1.1768617908493118,0.42485541809620553,0.6079565264273394,1.1179954222594597,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.117760553624956,1.0792926378866436,1.0788888058417236,1.951162969531319,-0.19343077026910319,1.1366750027287371,-0.22803383178470554,2007,0
Brandon Moore,1284,16,0.11198744573756592,-0.568670230969411,0.5938301838515738,1.2915490959110585,1.4821472417857215,0.8120990068813224,-0.9659050129708118,0.19830966572136385,1.012198450544838,0.09357032427038955,0.09313644704662327,0.6802599271834222,0.43417716543867113,-0.06399526438873818,0.08758497787562512,1.1131924354479055,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.1129570382960627,0.9965098017763818,0.996088757539054,1.9460469026498164,-0.19343077026910319,1.2493043294383002,-0.22803383178470554,2007,0
Rex Hadnot,1892,16,0.11198744573756592,0.9097396577118584,0.052615404492453145,1.092357514311,0.8622826467512528,0.668804549719717,1.141524106238232,0.30871294788708065,1.2002361693519892,0.09357032427038955,0.09313644704662327,0.6345848204246634,0.8055194781439914,0.3433803043487149,-0.9531581192278035,1.086776007984356,0.17145104770616676,-0.6800468109785848,-0.15327599320930452,1.0865377039871498,1.1778436332560032,1.1774602919163304,1.8667478659865238,-0.19343077026910319,0.9114163493096112,-0.22803383178470554,2007,0
Montrae Holland,1415,16,0.11198744573756592,0.9097396577118584,-0.7050852866103158,1.1089568127776717,1.1630090344412423,0.695672260437518,-0.26342863990113047,0.4191162300527974,0.9704122908099155,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.8055194781439914,0.2619051906012243,0.08758497787562512,1.0603595805208068,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.0601183696782366,0.9334371647399918,0.9330030064513056,1.8897701669532863,-0.19343077026910319,1.2137371736352802,-0.22803383178470554,2007,1
Arron Sears,3651,17,0.11198744573756592,2.388149546393128,1.4597738308261667,-0.4430775938561145,-0.046033789536880386,-0.02080002537051148,1.141524106238232,1.4127457695442482,0.9662336748364233,0.09357032427038955,0.09313644704662327,-0.27891731475056636,2.6622310416705925,1.5655070105610742,1.648699623530768,1.0579580871150296,-0.20828456930427738,1.8731426963464006,-0.15327599320930452,1.05771661201379,0.9610314434434125,0.9606030225521955,-0.6938436082055978,-0.19343077026910319,1.1663142992312536,-0.22803383178470554,2007,0
Milford Brown,1222,16,0.11198744573756592,-0.568670230969411,1.0268020073388704,-0.6422691754561725,0.3590262428618817,-1.2656706219619624,0.4390477331685508,0.9711326408813812,1.1375569297496055,0.09357032427038955,0.09313644704662327,-0.23324220799180748,1.9195464162599523,1.402556783066093,3.7301858177376253,1.0531551003034751,-0.20828456930427738,0.8310762737937005,-0.15327599320930452,1.0529130966848967,1.1305391554787105,1.1301459786005192,-0.2922323580076327,5.280779953669079,0.8995606307086047,-0.22803383178470554,2007,1
Mike Wahle,329,16,0.11198744573756592,0.9097396577118584,-1.2463000659694363,1.1338557604776789,1.003439930769003,0.7673194890183206,0.08780954663371016,0.19830966572136385,0.9328047470484853,0.09357032427038955,0.09313644704662327,0.3605341798720905,0.43417716543867113,0.3433803043487149,1.1283280749790536,1.0243371794341487,-0.20828456930427738,1.6753782657889538,1.637900078229898,1.024092004711537,0.9019008462217969,0.9014601309074315,-0.6938436082055978,-0.19343077026910319,1.172242158531757,-0.22803383178470554,2007,0
Chester Pitts,1057,16,0.11198744573756592,-0.568670230969411,-0.3803564189948434,1.8227266468445462,1.561931793621841,1.797248399867363,-0.6146668264359711,0.08790638355564709,0.9871267547038846,0.09357032427038955,0.09313644704662327,0.8172852474597054,2.2908887289652724,-0.2269454918837194,-0.9531581192278035,1.017132699216817,-0.20828456930427738,1.8224338679983372,-0.0693146148605919,1.016886731718197,0.9492053239990894,0.9487744442232428,-0.6938436082055978,-0.19343077026910319,1.0833242690242073,-0.22803383178470554,2007,1
Steve Hutchinson,787,16,0.11198744573756592,-0.568670230969411,0.16085836036427728,2.1713119146446482,1.2489308594955255,1.9315869534563683,1.4927622927730726,-0.4641100272729367,0.7155167164268883,0.09357032427038955,0.09313644704662327,0.5432346069071391,-0.6798497726772896,0.017479849358752443,0.08758497787562512,1.0123297124052626,-0.20828456930427738,1.6829845900411633,1.4140030692999976,1.0120832163893037,0.7166249749274013,0.7161457370871708,-0.6938436082055978,-0.19343077026910319,1.4212122491528962,-0.22803383178470554,2007,1
Daryn Colledge,2992,18,0.11198744573756592,-0.568670230969411,-0.4885993748666675,0.47818347104415493,0.26082987137127306,0.5165541889855105,1.4927622927730726,0.4191162300527974,0.9662336748364233,0.09357032427038955,0.09313644704662327,0.22350885959580738,0.43417716543867113,0.750755873086168,0.6079565264273394,0.9162699761741743,-0.20828456930427738,1.4978973665707325,1.8338099610435608,0.916012909811438,0.9413212443695407,0.9408887253372742,-0.6938436082055978,0.19758428144076695,0.8462098970040748,-0.22803383178470554,2007,0
Larry Allen,84,16,0.11198744573756592,-0.568670230969411,1.2432879190825186,1.3330473420777373,0.8131844610059484,1.3136296069469438,0.4390477331685508,0.08790638355564709,1.062341842226745,0.09357032427038955,0.09313644704662327,0.3605341798720905,-0.3085074599719694,0.42485541809620553,1.648699623530768,0.9162699761741743,-0.20828456930427738,1.723551652719614,-0.15327599320930452,0.916012909811438,1.0438142795536745,1.0434030708548652,-0.6938436082055978,-0.19343077026910319,0.6920855551909887,-0.22803383178470554,2007,0
Derrick Dockery,1396,16,0.11198744573756592,-0.568670230969411,-1.3545430218412606,0.3951869787107974,1.1998326737502212,-0.05662363966091282,0.4390477331685508,-0.2433034629415032,0.6779091726654581,0.09357032427038955,0.09313644704662327,0.588909713665898,0.8055194781439914,-0.06399526438873818,0.08758497787562512,0.889853548710625,-0.20828456930427738,1.695661797128179,-0.15327599320930452,0.8895935755025249,0.6299000990023651,0.6294028293415168,-0.6938436082055978,-0.19343077026910319,1.2493043294383002,-0.22803383178470554,2007,1
John Welbourn,496,16,0.11198744573756592,-0.568670230969411,-0.05562755137937099,0.3453890833107821,0.8745571931875791,-0.19096219324991834,0.08780954663371016,0.08790638355564709,0.9996626026243612,0.09357032427038955,0.09313644704662327,0.26918396635456626,0.8055194781439914,0.42485541809620553,2.1690711720824822,0.8778460816817389,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8775847871802918,0.97679960270251,0.9763744603241327,1.695359625456182,-0.19343077026910319,0.698013414491492,-0.22803383178470554,2007,0
Shawn Andrews,1737,15,0.11198744573756592,0.9097396577118584,0.8103160955952221,2.2128101608113266,0.966616291460025,2.343558517795986,-0.26342863990113047,0.30871294788708065,1.0498059943062683,0.09357032427038955,0.09313644704662327,0.6345848204246634,0.43417716543867113,0.09895496310624306,-0.43278657067608917,0.8706416014644073,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8703795141869518,1.0043938814059306,1.0039744764250225,1.687685525133928,-0.19343077026910319,0.6387348214864589,-0.22803383178470554,2007,0
Justin Blalock,3655,14,0.11198744573756592,0.9097396577118584,-1.5710289335849088,-1.2315442710230111,-1.1139193294972527,-0.8268313469045445,2.5464768523775945,1.523149051709965,0.9662336748364233,0.09357032427038955,0.09313644704662327,-0.9640439161319887,0.8055194781439914,2.461733261783471,4.770928914841054,0.8442251740008581,-0.20828456930427738,1.6474884101975191,-0.15327599320930452,0.8439601798780387,0.9334371647399918,0.9330030064513056,-0.6938436082055978,-0.19343077026910319,0.680229836589982,-0.22803383178470554,2007,0
Deuce Lutui,2986,15,0.11198744573756592,0.9097396577118584,-1.679271889456733,-0.20238776608937717,-0.09513197528218469,-0.280521228975922,1.141524106238232,1.1919392052128148,0.8868399713400705,0.09357032427038955,0.09313644704662327,-0.1875671012330486,2.6622310416705925,1.3210816693186023,1.1283280749790536,0.8250132267546404,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8247461185624656,0.8703645277036018,0.8699172553635574,1.6390828897596519,-0.19343077026910319,0.7276527109940085,-0.22803383178470554,2007,0
Brad Butler,3088,16,0.11198744573756592,-0.568670230969411,-1.3545430218412606,0.22089434481074582,0.8561453735330892,-0.36112436112932517,0.7902859197033915,-0.02249689861006967,0.5901582372221209,0.09357032427038955,0.09313644704662327,0.26918396635456626,-0.6798497726772896,0.2619051906012243,0.6079565264273394,0.8058012795084227,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8055320572468925,0.5392331832625544,0.5387170621528786,1.618618622233641,-0.19343077026910319,1.1781700178322603,-0.22803383178470554,2007,0
Chris Liwienski,414,15,0.11198744573756592,-0.568670230969411,0.052615404492453145,0.0632010093773672,0.8622826467512528,-0.28947713254852253,0.08780954663371016,0.8607293587156645,0.8575896595256248,0.09357032427038955,0.09313644704662327,0.1778337528370485,0.43417716543867113,0.750755873086168,0.6079565264273394,0.8033997861026455,-0.20828456930427738,1.5967795818494557,-0.09730174097682945,0.8031302995824459,0.8348861693706325,0.8344315203766989,-0.6912855747648464,-0.19343077026910319,0.7276527109940085,-0.22803383178470554,2007,0
Edwin Mulitalo,508,15,0.11198744573756592,-0.568670230969411,-0.5968423307384917,1.1255561112443435,1.43918632925858,0.5523778032759126,1.141524106238232,-0.4641100272729367,1.112485233908652,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.06283485273335088,0.18043007685373366,1.648699623530768,0.8009982926968683,-0.20828456930427738,1.6018504646842622,-0.15327599320930452,0.8007285419179991,1.0871767175161924,1.0867745247276923,-0.6938436082055978,-0.19343077026910319,0.3423418564612932,-0.22803383178470554,2007,0
